Date,Price_10g_hist,Price_10g_mcx,Gold_Price
1990-02-07,2307.1358528782935,,2307.1358528782935
1990-02-08,2277.5571880978023,,2277.5571880978023
1990-02-09,2278.5538604980147,,2278.5538604980147
1990-02-12,2294.6613725143475,,2294.6613725143475
1990-02-13,2280.386451685502,,2280.386451685502
1990-02-14,2260.517305126433,,2260.517305126433
1990-02-15,2268.4263828829553,,2268.4263828829553
1990-02-16,2256.852122751459,,2256.852122751459
1990-02-19,2244.056135161638,,2244.056135161638
1990-02-20,2293.85760444966,,2293.85760444966
1990-02-21,2295.304386966097,,2295.304386966097
1990-02-22,2283.3443181635507,,2283.3443181635507
1990-02-23,2272.3809217612165,,2272.3809217612165
1990-02-26,2226.051730512643,,2226.051730512643
1990-02-27,2234.668124166091,,2234.668124166091
1990-02-28,2236.85437330204,,2236.85437330204
1990-03-01,2227.2091565257924,,2227.2091565257924
1990-03-02,2224.0583857122188,,2224.0583857122188
1990-03-05,2182.9376115228188,,2182.9376115228188
1990-03-06,2222.6116031957818,,2222.6116031957818
1990-03-07,2195.0262832157155,,2195.0262832157155
1990-03-08,2197.726943913064,,2197.726943913064
1990-03-09,2191.586155898854,,2191.586155898854
1990-03-12,2170.10947321041,,2170.10947321041
1990-03-13,2184.898805600656,,2184.898805600656
1990-03-14,2178.6615654186826,,2178.6615654186826
1990-03-15,2192.582828299066,,2192.582828299066
1990-03-16,2197.212532351665,,2197.212532351665
1990-03-19,2189.3999067629047,,2189.3999067629047
1990-03-20,2196.5373671773273,,2196.5373671773273
1990-03-21,2160.9786679955632,,2160.9786679955632
1990-03-22,2160.2070506534633,,2160.2070506534633
1990-03-23,2169.9165688748853,,2169.9165688748853
1990-03-26,2017.1684858617198,,2017.1684858617198
1990-03-27,2035.2050412333017,,2035.2050412333017
1990-03-28,2040.7028147957626,,2040.7028147957626
1990-03-29,2050.1551272364845,,2050.1551272364845
1990-03-30,2036.555371581976,,2036.555371581976
1990-04-02,2076.9366791518637,,2076.9366791518637
1990-04-03,2101.403379040944,,2101.403379040944
1990-04-04,2071.3424534216406,,2071.3424534216406
1990-04-05,2087.8036233864354,,2087.8036233864354
1990-04-06,2091.018695645185,,2091.018695645185
1990-04-09,2060.9899207484686,,2060.9899207484686
1990-04-10,2066.648447923867,,2066.648447923867
1990-04-11,2076.229363254939,,2076.229363254939
1990-04-12,2058.6750687221693,,2058.6750687221693
1990-04-13,2058.6750687221693,,2058.6750687221693
1990-04-16,2058.6750687221693,,2058.6750687221693
1990-04-17,2076.036458919414,,2076.036458919414
1990-04-18,2082.2736991013876,,2082.2736991013876
1990-04-19,2086.196087257061,,2086.196087257061
1990-04-20,2095.4554953622583,,2095.4554953622583
1990-04-23,2101.081871815069,,2101.081871815069
1990-04-24,2101.210474705419,,2101.210474705419
1990-04-25,2070.6994389698907,,2070.6994389698907
1990-04-26,2076.5187197582263,,2076.5187197582263
1990-04-27,2076.261513977526,,2076.261513977526
1990-04-30,2050.9910460237593,,2050.9910460237593
1990-05-01,2061.665085922806,,2061.665085922806
1990-05-02,2069.992123072966,,2069.992123072966
1990-05-03,2059.4466860642697,,2059.4466860642697
1990-05-04,2027.938977928529,,2027.938977928529
1990-05-07,2027.938977928529,,2027.938977928529
1990-05-08,2067.1307087626797,,2067.1307087626797
1990-05-09,2057.871300657482,,2057.871300657482
1990-05-10,2064.0120886716927,,2064.0120886716927
1990-05-11,2047.8081244875978,,2047.8081244875978
1990-05-14,2028.0997315414666,,2028.0997315414666
1990-05-15,2045.396820293536,,2045.396820293536
1990-05-16,2055.267092127896,,2055.267092127896
1990-05-17,2048.3546867715854,,2048.3546867715854
1990-05-18,2048.3546867715854,,2048.3546867715854
1990-05-21,2057.1639847605575,,2057.1639847605575
1990-05-22,2083.9776873985243,,2083.9776873985243
1990-05-23,2024.4345491664924,,2024.4345491664924
1990-05-24,2040.799266963525,,2040.799266963525
1990-05-25,2015.0143874483579,,2015.0143874483579
1990-05-28,2015.0143874483579,,2015.0143874483579
1990-05-29,2055.8779558570577,,2055.8779558570577
1990-05-30,2046.8757535325606,,2046.8757535325606
1990-05-31,2024.0487404954424,,2024.0487404954424
1990-06-01,2029.0321024965035,,2029.0321024965035
1990-06-04,1973.1862973620332,,1973.1862973620332
1990-06-05,2003.1829215361618,,2003.1829215361618
1990-06-06,2009.7738196665973,,2009.7738196665973
1990-06-07,1975.0831899946952,,1975.0831899946952
1990-06-08,1978.8769752600188,,1978.8769752600188
1990-06-11,1961.5155850627743,,1961.5155850627743
1990-06-12,1990.676290449628,,1990.676290449628
1990-06-13,1957.5288954619257,,1957.5288954619257
1990-06-14,1936.9845837285193,,1936.9845837285193
1990-06-15,1939.460189367756,,1939.460189367756
1990-06-18,1933.158647740608,,1933.158647740608
1990-06-19,1951.4845596154773,,1951.4845596154773
1990-06-20,1941.4535341681803,,1941.4535341681803
1990-06-21,1956.982333177938,,1956.982333177938
1990-06-22,1949.3947626472905,,1949.3947626472905
1990-06-25,1958.5898693073125,,1958.5898693073125
1990-06-26,1953.8315623643643,,1953.8315623643643
1990-06-27,1963.605382030961,,1963.605382030961
1990-06-28,1975.597601556095,,1975.597601556095
1990-06-29,1974.2151204848328,,1974.2151204848328
1990-07-02,2019.9012972816563,,2019.9012972816563
1990-07-03,2025.2383172311797,,2025.2383172311797
1990-07-04,2020.1263523397688,,2020.1263523397688
1990-07-05,2014.7893323902454,,2014.7893323902454
1990-07-06,2022.634108701593,,2022.634108701593
1990-07-09,2001.4789332390246,,2001.4789332390246
1990-07-10,1974.7295320462329,,1974.7295320462329
1990-07-11,1978.5233173115562,,1978.5233173115562
1990-07-12,1989.968974552703,,1989.968974552703
1990-07-13,2038.8702236082756,,2038.8702236082756
1990-07-16,2006.8802546337229,,2006.8802546337229
1990-07-17,2018.5509669329817,,2018.5509669329817
1990-07-18,2001.2538781809121,,2001.2538781809121
1990-07-19,2028.7427459932164,,2028.7427459932164
1990-07-20,2018.7438712685068,,2018.7438712685068
1990-07-23,2029.0321024965035,,2029.0321024965035
1990-07-24,2063.65843072323,,2063.65843072323
1990-07-25,2082.2736991013876,,2082.2736991013876
1990-07-26,2064.5265002330925,,2064.5265002330925
1990-07-27,2051.666211198097,,2051.666211198097
1990-07-30,2029.514363335316,,2029.514363335316
1990-07-31,2076.036458919414,,2076.036458919414
1990-08-01,2067.902326104779,,2067.902326104779
1990-08-02,2124.7769543620493,,2124.7769543620493
1990-08-03,2112.3989261658658,,2112.3989261658658
1990-08-06,2100.2459530277943,,2100.2459530277943
1990-08-07,2129.310206246885,,2129.310206246885
1990-08-08,2144.8711559792305,,2144.8711559792305
1990-08-09,2137.540791229283,,2137.540791229283
1990-08-10,2175.993055443921,,2175.993055443921
1990-08-13,2249.200250775636,,2249.200250775636
1990-08-14,2289.678010513286,,2289.678010513286
1990-08-15,2211.2945488449855,,2211.2945488449855
1990-08-16,2234.346616940216,,2234.346616940216
1990-08-17,2276.496214252415,,2276.496214252415
1990-08-20,2239.5228832768016,,2239.5228832768016
1990-08-21,2302.248943044995,,2302.248943044995
1990-08-22,2274.567170897166,,2274.567170897166
1990-08-23,2289.645859790699,,2289.645859790699
1990-08-24,2281.2866719179515,,2281.2866719179515
1990-08-27,2281.2866719179515,,2281.2866719179515
1990-08-28,2166.5085922806115,,2166.5085922806115
1990-08-29,2146.1250341601426,,2146.1250341601426
1990-08-30,2188.0817271368173,,2188.0817271368173
1990-08-31,2181.040718890157,,2181.040718890157
1990-09-03,2190.782387834167,,2190.782387834167
1990-09-04,2159.789091259826,,2159.789091259826
1990-09-05,2154.6771263684154,,2154.6771263684154
1990-09-06,2185.5418200524055,,2185.5418200524055
1990-09-07,2182.5839535743567,,2182.5839535743567
1990-09-10,2209.526259102673,,2209.526259102673
1990-09-11,2162.136094008713,,2162.136094008713
1990-09-12,2174.385519314547,,2174.385519314547
1990-09-13,2183.8699824778564,,2183.8699824778564
1990-09-14,2212.484125580723,,2212.484125580723
1990-09-17,2217.049528188146,,2217.049528188146
1990-09-18,2211.712508238623,,2211.712508238623
1990-09-19,2222.8688089764814,,2222.8688089764814
1990-09-20,2239.2013760509267,,2239.2013760509267
1990-09-21,2269.26230167023,,2269.26230167023
1990-09-24,2270.03391901233,,2270.03391901233
1990-09-25,2345.748870705869,,2345.748870705869
1990-09-26,2340.7655087048083,,2340.7655087048083
1990-09-27,2339.383027633546,,2339.383027633546
1990-09-28,2357.6446380632406,,2357.6446380632406
1990-10-01,2360.120243702477,,2360.120243702477
1990-10-02,2250.293375343611,,2250.293375343611
1990-10-03,2252.190267976273,,2252.190267976273
1990-10-04,2295.786647804909,,2295.786647804909
1990-10-05,2294.339865288472,,2294.339865288472
1990-10-08,2221.3898757374573,,2221.3898757374573
1990-10-09,2302.731203883807,,2302.731203883807
1990-10-10,2268.4263828829553,,2268.4263828829553
1990-10-11,2243.5095728776505,,2243.5095728776505
1990-10-12,2244.8277525037374,,2244.8277525037374
1990-10-15,2192.9364862475286,,2192.9364862475286
1990-10-16,2113.49205073384,,2113.49205073384
1990-10-17,2128.2813831240856,,2128.2813831240856
1990-10-18,2131.7858118861222,,2131.7858118861222
1990-10-19,2165.2547140996994,,2165.2547140996994
1990-10-22,2182.4231999614194,,2182.4231999614194
1990-10-23,2158.278007298214,,2158.278007298214
1990-10-24,2157.120581285064,,2157.120581285064
1990-10-25,2184.4808462070187,,2184.4808462070187
1990-10-26,2173.838957030559,,2173.838957030559
1990-10-29,2146.864500779655,,2146.864500779655
1990-10-30,2178.725866863858,,2178.725866863858
1990-10-31,2216.792322407446,,2216.792322407446
1990-11-01,2209.751314160786,,2209.751314160786
1990-11-02,2210.2978764447735,,2210.2978764447735
1990-11-05,2170.7846383847477,,2170.7846383847477
1990-11-06,2207.2435577989613,,2207.2435577989613
1990-11-07,2234.507370553153,,2234.507370553153
1990-11-08,2244.5062452778625,,2244.5062452778625
1990-11-09,2243.155914929188,,2243.155914929188
1990-11-12,2201.617181346151,,2201.617181346151
1990-11-13,2233.4142459851782,,2233.4142459851782
1990-11-14,2232.256819972029,,2232.256819972029
1990-11-15,2196.5373671773273,,2196.5373671773273
1990-11-16,2187.3744112398927,,2187.3744112398927
1990-11-19,2157.4742392335265,,2157.4742392335265
1990-11-20,2206.8577491279116,,2206.8577491279116
1990-11-21,2186.699246065555,,2186.699246065555
1990-11-22,2199.591685823139,,2199.591685823139
1990-11-23,2225.2801131705432,,2225.2801131705432
1990-11-26,2240.3588020640764,,2240.3588020640764
1990-11-27,2232.9641358689537,,2232.9641358689537
1990-11-28,2245.3100133425496,,2245.3100133425496
1990-11-29,2255.7911489060716,,2255.7911489060716
1990-11-30,2250.421978233961,,2250.421978233961
1990-12-03,2237.175880527915,,2237.175880527915
1990-12-04,2198.016300416352,,2198.016300416352
1990-12-05,2186.216985226743,,2186.216985226743
1990-12-06,2153.1338916842155,,2153.1338916842155
1990-12-07,2158.278007298214,,2158.278007298214
1990-12-10,2164.9332068738245,,2164.9332068738245
1990-12-11,2165.672673493337,,2165.672673493337
1990-12-12,2152.780233735753,,2152.780233735753
1990-12-13,2163.4542736348003,,2163.4542736348003
1990-12-14,2170.8167891073354,,2170.8167891073354
1990-12-17,2184.8666548780684,,2184.8666548780684
1990-12-18,2201.0063176169883,,2201.0063176169883
1990-12-19,2213.127140032472,,2213.127140032472
1990-12-20,2243.9596829938755,,2243.9596829938755
1990-12-21,2255.115983731734,,2255.115983731734
1990-12-24,2231.002941791117,,2231.002941791117
1990-12-25,2231.002941791117,,2231.002941791117
1990-12-26,2231.002941791117,,2231.002941791117
1990-12-27,2236.3721124632275,,2236.3721124632275
1990-12-28,2243.3166685421256,,2243.3166685421256
1990-12-31,2234.121561882103,,2234.121561882103
1991-01-01,2234.121561882103,,2234.121561882103
1991-01-02,2281.8332342019385,,2281.8332342019385
1991-01-03,2249.8111145047983,,2249.8111145047983
1991-01-04,2256.8199720288712,,2256.8199720288712
1991-01-07,2308.4218817817928,,2308.4218817817928
1991-01-08,2283.312167440963,,2283.312167440963
1991-01-09,2264.9541048435062,,2264.9541048435062
1991-01-10,2289.9352162939863,,2289.9352162939863
1991-01-11,2294.307714565885,,2294.307714565885
1991-01-14,2334.33536418731,,2334.33536418731
1991-01-15,2354.5581686948417,,2354.5581686948417
1991-01-16,2377.674538235247,,2377.674538235247
1991-01-17,2235.889851624415,,2235.889851624415
1991-01-18,2230.874338900767,,2230.874338900767
1991-01-21,2209.654861993023,,2209.654861993023
1991-01-22,2253.7335026604724,,2253.7335026604724
1991-01-23,2241.837735303101,,2241.837735303101
1991-01-24,2216.4065137363964,,2216.4065137363964
1991-01-25,2217.4674875817836,,2217.4674875817836
1991-01-28,2218.1426527561207,,2218.1426527561207
1991-01-29,2238.6548137669392,,2238.6548137669392
1991-01-30,2191.071744337454,,2191.071744337454
1991-01-31,2189.6571125436044,,2189.6571125436044
1991-02-01,2178.95092192197,,2178.95092192197
1991-02-04,2172.8101339077593,,2172.8101339077593
1991-02-05,2191.200347227804,,2191.200347227804
1991-02-06,2155.25583937499,,2155.25583937499
1991-02-07,2178.2436060250457,,2178.2436060250457
1991-02-08,2223.543974150819,,2223.543974150819
1991-02-11,2184.7059012651307,,2184.7059012651307
1991-02-12,2191.7147587892036,,2191.7147587892036
1991-02-13,2214.0595109875094,,2214.0595109875094
1991-02-14,2225.9552783448808,,2225.9552783448808
1991-02-15,2221.0683685115823,,2221.0683685115823
1991-02-18,2210.6836851158228,,2210.6836851158228
1991-02-19,2226.212484125581,,2226.212484125581
1991-02-20,2236.9829761923897,,2236.9829761923897
1991-02-21,2220.4253540598324,,2220.4253540598324
1991-02-22,2194.3832687639656,,2194.3832687639656
1991-02-25,2192.711431189416,,2192.711431189416
1991-02-26,2194.544022376903,,2194.544022376903
1991-02-27,2206.4719404568614,,2206.4719404568614
1991-02-28,2223.865481376694,,2223.865481376694
1991-03-01,2253.862105550822,,2253.862105550822
1991-03-04,2260.7102094619577,,2260.7102094619577
1991-03-05,2228.8809941003424,,2228.8809941003424
1991-03-06,2238.558361599177,,2238.558361599177
1991-03-07,2242.6736540903757,,2242.6736540903757
1991-03-08,2262.2212934235695,,2262.2212934235695
1991-03-11,2319.4174289067146,,2319.4174289067146
1991-03-12,2234.443069107978,,2234.443069107978
1991-03-13,2248.8787435497616,,2248.8787435497616
1991-03-14,2241.194720851351,,2241.194720851351
1991-03-15,2253.862105550822,,2253.862105550822
1991-03-18,2278.23235327214,,2278.23235327214
1991-03-19,2264.471844004694,,2264.471844004694
1991-03-20,2270.9341392447795,,2270.9341392447795
1991-03-21,2244.859903226325,,2244.859903226325
1991-03-22,2239.2656774961015,,2239.2656774961015
1991-03-25,2258.3310559904835,,2258.3310559904835
1991-03-26,2235.793399456653,,2235.793399456653
1991-03-27,2225.5373189512434,,2225.5373189512434
1991-03-28,2231.9674634687412,,2231.9674634687412
1991-03-29,2231.9674634687412,,2231.9674634687412
1991-04-01,2231.9674634687412,,2231.9674634687412
1991-04-02,2261.7068818621697,,2261.7068818621697
1991-04-03,2258.8133168292957,,2258.8133168292957
1991-04-04,2266.4651888051185,,2266.4651888051185
1991-04-05,2268.265629270018,,2268.265629270018
1991-04-08,2276.6569678653527,,2276.6569678653527
1991-04-09,2307.553812271931,,2307.553812271931
1991-04-10,2304.885302297169,,2304.885302297169
1991-04-11,2303.052711109682,,2303.052711109682
1991-04-12,2309.3864034594176,,2309.3864034594176
1991-04-15,2362.081437780314,,2362.081437780314
1991-04-16,2290.0959699069235,,2290.0959699069235
1991-04-17,2289.099297506711,,2289.099297506711
1991-04-18,2297.972896940859,,2297.972896940859
1991-04-19,2300.6092561930327,,2300.6092561930327
1991-04-22,2329.6413586895364,,2329.6413586895364
1991-04-23,2312.6336264407546,,2312.6336264407546
1991-04-24,2308.7755397302553,,2308.7755397302553
1991-04-25,2302.763354606395,,2302.763354606395
1991-04-26,2293.6647001141355,,2293.6647001141355
1991-04-29,2275.1137331811533,,2275.1137331811533
1991-04-30,2323.404118507564,,2323.404118507564
1991-05-01,2315.6236436413906,,2315.6236436413906
1991-05-02,2300.1269953542205,,2300.1269953542205
1991-05-03,2279.164724227177,,2279.164724227177
1991-05-06,2279.164724227177,,2279.164724227177
1991-05-07,2332.6635266127605,,2332.6635266127605
1991-05-08,2338.997218962496,,2338.997218962496
1991-05-09,2347.0992010545438,,2347.0992010545438
1991-05-10,2346.327583712444,,2346.327583712444
1991-05-13,2354.879675920716,,2354.879675920716
1991-05-14,2350.667931261755,,2350.667931261755
1991-05-15,2374.073657305448,,2374.073657305448
1991-05-16,2342.91960711817,,2342.91960711817
1991-05-17,2340.2189464208204,,2340.2189464208204
1991-05-20,2310.5759801951544,,2310.5759801951544
1991-05-21,2362.9495072901764,,2362.9495072901764
1991-05-22,2366.35748388445,,2366.35748388445
1991-05-23,2360.634655263877,,2360.634655263877
1991-05-24,2392.9461314643045,,2392.9461314643045
1991-05-27,2392.9461314643045,,2392.9461314643045
1991-05-28,2361.567026218914,,2361.567026218914
1991-05-29,2402.301991737264,,2402.301991737264
1991-05-30,2408.50708119665,,2408.50708119665
1991-05-31,2420.081341328146,,2420.081341328146
1991-06-03,2420.081341328146,,2420.081341328146
1991-06-04,2446.6056874628257,,2446.6056874628257
1991-06-05,2446.1555773466007,,2446.1555773466007
1991-06-06,2461.3950198530715,,2461.3950198530715
1991-06-07,2483.3861141029142,,2483.3861141029142
1991-06-10,2493.6100438857366,,2493.6100438857366
1991-06-11,2509.267445785844,,2509.267445785844
1991-06-12,2502.483643319884,,2502.483643319884
1991-06-13,2488.3694761039756,,2488.3694761039756
1991-06-14,2480.0424389538157,,2480.0424389538157
1991-06-17,2465.1566543958074,,2465.1566543958074
1991-06-18,2514.3794106772552,,2514.3794106772552
1991-06-19,2498.4648029964474,,2498.4648029964474
1991-06-20,2496.342855305673,,2496.342855305673
1991-06-21,2477.052421753179,,2477.052421753179
1991-06-24,2401.884032343627,,2401.884032343627
1991-06-25,2467.7608629253946,,2467.7608629253946
1991-06-26,2481.8750301413024,,2481.8750301413024
1991-06-27,2470.6865786808557,,2470.6865786808557
1991-06-28,2503.1266577716333,,2503.1266577716333
1991-07-01,2503.5446171652707,,2503.5446171652707
1991-07-02,2728.889031780989,,2728.889031780989
1991-07-03,3113.9903869339464,,3113.9903869339464
1991-07-04,3088.109055251017,,3088.109055251017
1991-07-05,3103.4127992026624,,3103.4127992026624
1991-07-08,2997.8941276705195,,2997.8941276705195
1991-07-09,3070.490459273072,,3070.490459273072
1991-07-10,3093.1567186972525,,3093.1567186972525
1991-07-11,3056.5370456701016,,3056.5370456701016
1991-07-12,3055.0581124310766,,3055.0581124310766
1991-07-15,3005.4495474785795,,3005.4495474785795
1991-07-16,3078.2066326940694,,3078.2066326940694
1991-07-17,3076.8884530679825,,3076.8884530679825
1991-07-18,3068.529265195235,,3068.529265195235
1991-07-19,3073.7055315318207,,3073.7055315318207
1991-07-22,3040.879643769994,,3040.879643769994
1991-07-23,3039.8186699246066,,3039.8186699246066
1991-07-24,3028.340861960873,,3028.340861960873
1991-07-25,3016.187888822801,,3016.187888822801
1991-07-26,3014.9983120870643,,3014.9983120870643
1991-07-29,2993.264423617921,,2993.264423617921
1991-07-30,2990.306557139871,,2990.306557139871
1991-07-31,3005.4495474785795,,3005.4495474785795
1991-08-01,3004.6457794138923,,3004.6457794138923
1991-08-02,2977.8320767759255,,2977.8320767759255
1991-08-05,2908.3543652643593,,2908.3543652643593
1991-08-06,2935.1680679023257,,2935.1680679023257
1991-08-07,2936.1004388573633,,2936.1004388573633
1991-08-08,2942.466281929687,,2942.466281929687
1991-08-09,2966.707926760654,,2966.707926760654
1991-08-12,2977.4462681048753,,2977.4462681048753
1991-08-13,2961.6924140370056,,2961.6924140370056
1991-08-14,2974.970662465639,,2974.970662465639
1991-08-15,2990.1779542495215,,2990.1779542495215
1991-08-16,2984.1336184030743,,2984.1336184030743
1991-08-19,3002.041570884305,,3002.041570884305
1991-08-20,2959.5061649010563,,2959.5061649010563
1991-08-21,2965.2611442442167,,2965.2611442442167
1991-08-22,2966.804378928416,,2966.804378928416
1991-08-23,2955.1336666291577,,2955.1336666291577
1991-08-26,2938.158085102963,,2938.158085102963
1991-08-27,2949.507290176347,,2949.507290176347
1991-08-28,2944.4596267301104,,2944.4596267301104
1991-08-29,2905.0106901152603,,2905.0106901152603
1991-08-30,2878.679248316106,,2878.679248316106
1991-09-02,2871.413185011333,,2871.413185011333
1991-09-03,2885.9453116208783,,2885.9453116208783
1991-09-04,2885.141543556191,,2885.141543556191
1991-09-05,2879.3865642130304,,2879.3865642130304
1991-09-06,2886.813381130741,,2886.813381130741
1991-09-09,2899.030655713987,,2899.030655713987
1991-09-10,2910.8299709035964,,2910.8299709035964
1991-09-11,2862.6681884675354,,2862.6681884675354
1991-09-12,2867.683701191184,,2867.683701191184
1991-09-13,2858.6814988666865,,2858.6814988666865
1991-09-16,2828.717025415146,,2828.717025415146
1991-09-17,2887.1348883566156,,2887.1348883566156
1991-09-18,2899.6093687205616,,2899.6093687205616
1991-09-19,2901.9563714694486,,2901.9563714694486
1991-09-20,2899.0949571591627,,2899.0949571591627
1991-09-23,2905.042840837848,,2905.042840837848
1991-09-24,2927.5161959265033,,2927.5161959265033
1991-09-25,2927.709100262028,,2927.709100262028
1991-09-26,2914.6237561689195,,2914.6237561689195
1991-09-27,2894.7224588872637,,2894.7224588872637
1991-09-30,2932.3066535920398,,2932.3066535920398
1991-10-01,2931.5350362499394,,2931.5350362499394
1991-10-02,2944.395325284936,,2944.395325284936
1991-10-03,2954.169144951533,,2954.169144951533
1991-10-04,2947.4817946533353,,2947.4817946533353
1991-10-07,2978.442940505088,,2978.442940505088
1991-10-08,2972.0127959875895,,2972.0127959875895
1991-10-09,2967.447393380166,,2967.447393380166
1991-10-10,2979.664667963412,,2979.664667963412
1991-10-11,2964.264471844004,,2964.264471844004
1991-10-14,2968.7977237288405,,2968.7977237288405
1991-10-15,2968.7655730062534,,2968.7655730062534
1991-10-16,2962.303277766168,,2962.303277766168
1991-10-17,2971.659138039127,,2971.659138039127
1991-10-18,2973.138071278152,,2973.138071278152
1991-10-21,3021.749963830437,,3021.749963830437
1991-10-22,3011.140225376566,,3011.140225376566
1991-10-23,3005.4173967559923,,3005.4173967559923
1991-10-24,2992.267751217709,,2992.267751217709
1991-10-25,3001.945118716543,,3001.945118716543
1991-10-28,2973.6846335621394,,2973.6846335621394
1991-10-29,2962.238976320993,,2962.238976320993
1991-10-30,2986.1269632034982,,2986.1269632034982
1991-10-31,2971.1768772003147,,2971.1768772003147
1991-11-01,2972.3021524908772,,2972.3021524908772
1991-11-04,2952.4651566543957,,2952.4651566543957
1991-11-05,2957.1591621521693,,2957.1591621521693
1991-11-06,2937.675824264151,,2937.675824264151
1991-11-07,2937.675824264151,,2937.675824264151
1991-11-08,2933.271175269664,,2933.271175269664
1991-11-11,2941.7268153101736,,2941.7268153101736
1991-11-12,2941.4374588068863,,2941.4374588068863
1991-11-13,2958.0593823846193,,2958.0593823846193
1991-11-14,2949.925249569984,,2949.925249569984
1991-11-15,2946.870930924172,,2946.870930924172
1991-11-18,3005.803205427042,,3005.803205427042
1991-11-19,3008.7932226276785,,3008.7932226276785
1991-11-20,3005.674602536692,,3005.674602536692
1991-11-21,3017.8918771199387,,3017.8918771199387
1991-11-22,3050.235504042953,,3050.235504042953
1991-11-25,3063.803108974874,,3063.803108974874
1991-11-26,3038.5004902985193,,3038.5004902985193
1991-11-27,3051.167874997991,,3051.167874997991
1991-11-28,3039.0470525825067,,3039.0470525825067
1991-11-29,3043.612455189931,,3043.612455189931
1991-12-02,3066.503769672223,,3066.503769672223
1991-12-03,2993.3287250630956,,2993.3287250630956
1991-12-04,3024.0005144115617,,3024.0005144115617
1991-12-05,3022.135772501487,,3022.135772501487
1991-12-06,3055.604674715064,,3055.604674715064
1991-12-09,3085.6334496117797,,3085.6334496117797
1991-12-10,3056.440593502339,,3056.440593502339
1991-12-11,3043.4517015769934,,3043.4517015769934
1991-12-12,2986.99503271336,,2986.99503271336
1991-12-13,2985.9983603131477,,2985.9983603131477
1991-12-16,2983.5870561190864,,2983.5870561190864
1991-12-17,2965.2932949668043,,2965.2932949668043
1991-12-18,2973.4595785040265,,2973.4595785040265
1991-12-19,2976.7711029305383,,2976.7711029305383
1991-12-20,2968.154709277091,,2968.154709277091
1991-12-23,2959.2811098429434,,2959.2811098429434
1991-12-24,2986.6735254874857,,2986.6735254874857
1991-12-25,2986.6735254874857,,2986.6735254874857
1991-12-26,2986.6735254874857,,2986.6735254874857
1991-12-27,2926.969633642516,,2926.969633642516
1991-12-30,2919.092706608581,,2919.092706608581
1991-12-31,2919.478515279631,,2919.478515279631
1992-01-01,2919.478515279631,,2919.478515279631
1992-01-02,2913.9164402719953,,2913.9164402719953
1992-01-03,2929.027279888115,,2929.027279888115
1992-01-06,2925.3942482357293,,2925.3942482357293
1992-01-07,2899.480765830212,,2899.480765830212
1992-01-08,2903.499606153648,,2903.499606153648
1992-01-09,2927.8055524297906,,2927.8055524297906
1992-01-10,2977.703473885576,,2977.703473885576
1992-01-13,2902.920893147074,,2902.920893147074
1992-01-14,2931.438584082177,,2931.438584082177
1992-01-15,2957.737875158744,,2957.737875158744
1992-01-16,2954.9086115710447,,2954.9086115710447
1992-01-17,2974.7777581301143,,2974.7777581301143
1992-01-20,2988.184609449097,,2988.184609449097
1992-01-21,2976.964007266063,,2976.964007266063
1992-01-22,2960.7600430819684,,2960.7600430819684
1992-01-23,2956.098188306782,,2956.098188306782
1992-01-24,2947.9640554921475,,2947.9640554921475
1992-01-27,2986.5770733197223,,2986.5770733197223
1992-01-28,2969.8908482968154,,2969.8908482968154
1992-01-29,2960.6314401916184,,2960.6314401916184
1992-01-30,2974.7777581301143,,2974.7777581301143
1992-01-31,2952.368704486633,,2952.368704486633
1992-02-03,2934.6536563409263,,2934.6536563409263
1992-02-04,2954.0726927837704,,2954.0726927837704
1992-02-05,2934.235696947289,,2934.235696947289
1992-02-06,2948.414165608372,,2948.414165608372
1992-02-07,2948.382014885785,,2948.382014885785
1992-02-10,2934.8787113990384,,2934.8787113990384
1992-02-11,2966.0970630314914,,2966.0970630314914
1992-02-12,2972.6879611619274,,2972.6879611619274
1992-02-13,2973.9739900654267,,2973.9739900654267
1992-02-14,2945.7778063561977,,2945.7778063561977
1992-02-17,2941.276705193949,,2941.276705193949
1992-02-18,2939.3476618386994,,2939.3476618386994
1992-02-19,3021.267702991625,,3021.267702991625
1992-02-20,2996.7688523799575,,2996.7688523799575
1992-02-21,2978.764447730963,,2978.764447730963
1992-02-24,2896.0406385133506,,2896.0406385133506
1992-02-25,2933.6248332181267,,2933.6248332181267
1992-02-26,2919.832173228094,,2919.832173228094
1992-02-27,2962.91414149533,,2962.91414149533
1992-02-28,2961.1780024756054,,2961.1780024756054
1992-03-02,2949.1857829504715,,2949.1857829504715
1992-03-03,3116.1766360698953,,3116.1766360698953
1992-03-04,3111.77198707541,,3111.77198707541
1992-03-05,3129.4227337759417,,3129.4227337759417
1992-03-06,3109.553587216872,,3109.553587216872
1992-03-09,3059.0126513093383,,3059.0126513093383
1992-03-10,3090.295304386966,,3090.295304386966
1992-03-11,3100.8085906730753,,3100.8085906730753
1992-03-12,3127.332936807755,,3127.332936807755
1992-03-13,3131.544681466716,,3131.544681466716
1992-03-16,3111.2897262365977,,3111.2897262365977
1992-03-17,3097.561367691739,,3097.561367691739
1992-03-18,3115.2442651148585,,3115.2442651148585
1992-03-19,3086.5015191216426,,3086.5015191216426
1992-03-20,3109.167778545823,,3109.167778545823
1992-03-23,3175.719774301928,,3175.719774301928
1992-03-24,3169.707589178067,,3169.707589178067
1992-03-25,3168.8073689456173,,3168.8073689456173
